user_id,age,gender,occupation_status,education_level,income_level,relationship_status,living_situation,country_region,ai_chatbot_platform,primary_use_case,daily_ai_chat_hours,human_social_interaction_hours,social_media_hours_daily,screen_time_total_hours,number_of_close_friends,loneliness_score,emotional_attachment_score,real_relationship_satisfaction,prefers_ai_over_humans,sleep_hours,sleep_quality_score,exercise_hours_weekly,anxiety_score,depression_score,stress_score,self_esteem_score,academic_or_work_performance_change,therapy_attendance,dependency_risk_label
U0869,31,Female,Employed Full-Time,Graduate,Upper-Middle,Married,With Partner,Asia,ChatGPT,Productivity/Work,2.43,2.81,3.13,6.61,3,5.7,5.0,5.0,Yes,7.3,5.4,4.6,6.1,5.7,7.3,6.9,Same,No,High
U0870,39,Female,Student,Graduate,High,Divorced/Separated,With Family,Europe,ChatGPT,Companionship,1.07,5.02,2.75,6.27,9,1.9,2.1,8.0,Yes,8.3,8.3,5.7,1.7,1.0,3.1,8.2,Improved,No,Low
U0871,38,Female,Student,Postgraduate,Low,Single,With Family,Oceania,ChatGPT,Productivity/Work,0.62,5.29,2.12,4.55,5,2.1,1.2,9.1,No,7.6,8.5,4.4,3.3,1.2,5.4,8.1,Same,No,Low
U0872,15,Female,Freelancer,High School,Lower-Middle,Single,Alone,Asia,Character.AI,Companionship,1.37,3.93,2.26,5.91,5,3.8,4.6,5.1,No,6.7,6.5,6.0,2.0,1.0,3.5,8.3,Declined,No,Low
U0873,20,Female,Employed Full-Time,High School,Lower-Middle,In a Relationship,With Partner,Europe,ChatGPT,Productivity/Work,1.53,4.69,1.7,6.0,5,5.9,5.2,4.6,No,6.9,7.3,4.1,6.0,4.8,5.1,4.8,Declined,Yes,High
U0874,35,Male,Employed Full-Time,Undergraduate,Low,In a Relationship,With Family,North America,Character.AI,Companionship,1.57,2.42,2.48,5.59,3,7.4,4.4,8.3,No,7.0,6.1,3.0,5.2,3.9,5.6,5.1,Same,No,High
U0875,20,Male,Student,High School,Low,Single,With Family,North America,Other/Multiple,Therapy-Substitute,0.0,5.94,1.35,2.92,7,1.0,1.0,8.3,No,7.9,10.0,7.6,1.0,1.3,4.1,6.6,Improved,No,Low
U0876,40,Male,Employed Full-Time,High School,Upper-Middle,In a Relationship,With Partner,Asia,ChatGPT,Entertainment,1.95,5.16,3.64,7.55,3,6.2,4.1,5.0,No,6.3,5.6,4.2,6.5,5.1,6.0,5.4,Same,No,Low
U0877,26,Male,Student,Undergraduate,Upper-Middle,Single,With Family,South America,Character.AI,Companionship,1.04,4.05,1.88,4.06,6,3.5,4.5,7.9,No,6.6,7.0,3.1,3.5,5.8,4.8,6.5,Declined,No,Low
U0878,27,Female,Employed Full-Time,Graduate,Lower-Middle,Single,With Family,North America,ChatGPT,Productivity/Work,0.0,6.2,1.61,3.6,5,1.0,1.3,10.0,No,8.6,10.0,4.9,1.0,1.0,1.0,8.4,Improved,Yes,Low
U0879,27,Non-binary,Freelancer,Undergraduate,Lower-Middle,Single,Alone,North America,ChatGPT,Companionship,0.0,3.51,0.92,2.96,8,4.8,4.5,5.2,No,6.5,8.0,7.5,4.6,3.2,3.1,8.2,Improved,No,Low
U0880,43,Male,Student,Undergraduate,Lower-Middle,Single,With Family,Asia,Replika,Therapy-Substitute,4.16,1.66,4.23,10.62,1,9.5,10.0,3.2,No,5.6,5.7,1.3,9.1,5.6,9.0,1.9,Declined,Yes,High
U0881,29,Male,Student,Graduate,Low,Single,With Partner,Asia,Character.AI,Companionship,1.4,6.01,2.0,5.82,5,4.8,5.6,9.1,No,7.8,6.7,5.6,3.1,3.2,5.6,10.0,Same,No,Low
U0882,35,Male,Student,High School,Lower-Middle,In a Relationship,With Roommates,Asia,Replika,Productivity/Work,0.0,6.77,0.0,1.0,7,1.0,1.2,8.8,No,8.7,9.7,6.8,1.0,1.2,3.1,10.0,Improved,No,Low
U0883,30,Non-binary,Student,High School,Low,Single,Alone,Europe,ChatGPT,Productivity/Work,2.86,3.52,3.27,6.84,1,6.9,5.9,3.9,No,5.4,5.0,4.1,6.9,6.2,7.3,4.4,Declined,Yes,High
U0884,36,Male,Student,Graduate,Low,Single,With Partner,Asia,Character.AI,Learning,0.16,3.08,0.99,1.98,7,3.7,2.5,7.9,No,7.9,5.4,8.0,4.2,1.0,4.0,10.0,Same,Yes,Low
U0885,35,Female,Student,Undergraduate,High,Single,Alone,Europe,ChatGPT,Productivity/Work,2.66,3.05,4.13,8.88,3,6.6,2.3,6.5,No,8.7,5.4,5.2,5.0,4.0,5.9,2.9,Same,No,Low
U0886,25,Male,Employed Part-Time,Graduate,Lower-Middle,Divorced/Separated,With Family,North America,ChatGPT,Therapy-Substitute,0.23,5.93,1.92,3.86,5,5.4,4.9,4.5,No,7.7,6.2,5.5,4.7,3.7,4.9,6.0,Same,Yes,Low
U0887,42,Male,Employed Full-Time,High School,Upper-Middle,Single,With Family,North America,ChatGPT,Productivity/Work,3.69,2.47,4.61,8.03,0,10.0,8.9,1.0,No,5.5,6.5,1.6,6.9,7.2,8.7,2.1,Declined,Yes,High
U0888,19,Prefer not to say,Student,Graduate,Lower-Middle,Single,Alone,North America,ChatGPT,Learning,1.11,4.72,1.1,6.16,4,5.9,6.0,6.6,Yes,8.3,7.1,3.2,2.3,2.9,4.7,6.1,Same,Yes,Low
U0889,18,Non-binary,Unemployed,Undergraduate,Lower-Middle,In a Relationship,With Family,North America,ChatGPT,Entertainment,0.14,5.43,1.59,1.74,5,2.6,1.0,9.8,No,9.8,9.2,9.0,2.9,1.0,3.7,8.4,Same,No,Low
U0890,17,Male,Student,Undergraduate,Low,Divorced/Separated,With Partner,Asia,ChatGPT,Productivity/Work,2.12,3.9,1.62,5.77,6,4.6,4.0,6.5,No,8.1,5.6,4.5,2.6,2.1,5.3,6.6,Same,No,Low
U0891,33,Non-binary,Freelancer,Undergraduate,Low,Single,With Roommates,Asia,Other/Multiple,Entertainment,0.0,5.68,0.49,3.06,6,3.5,1.0,7.7,No,6.3,8.6,5.3,1.0,1.7,1.4,10.0,Improved,No,Low
U0892,34,Female,Student,Graduate,Low,In a Relationship,With Family,Europe,ChatGPT,Productivity/Work,1.82,2.7,5.12,8.23,4,5.0,3.9,6.2,No,7.7,8.0,4.7,4.9,4.6,6.0,6.9,Improved,No,Moderate
U0893,39,Female,Unemployed,Undergraduate,Upper-Middle,In a Relationship,Alone,Europe,ChatGPT,Entertainment,3.68,0.45,3.92,10.24,1,10.0,6.8,4.5,No,7.0,6.3,2.2,7.9,7.8,7.9,3.2,Same,No,High
U0894,32,Male,Employed Full-Time,Undergraduate,Upper-Middle,In a Relationship,With Roommates,Asia,ChatGPT,Entertainment,3.98,1.89,3.54,8.51,3,8.8,9.1,2.6,Yes,4.3,3.4,4.9,7.3,7.9,8.9,4.2,Declined,No,High
U0895,29,Female,Employed Part-Time,Postgraduate,Lower-Middle,Single,With Partner,North America,Character.AI,Companionship,4.76,1.95,5.44,12.37,1,8.7,10.0,2.7,Yes,6.4,1.0,2.4,7.0,8.2,10.0,1.0,Declined,No,High
U0896,23,Female,Freelancer,Graduate,Lower-Middle,In a Relationship,With Partner,Asia,ChatGPT,Entertainment,1.86,1.9,2.21,3.89,3,4.5,5.1,3.5,Yes,6.5,4.7,1.5,4.4,4.0,4.6,5.3,Declined,No,Moderate
U0897,31,Female,Student,Undergraduate,High,Single,Alone,Asia,Claude,Productivity/Work,1.36,3.97,3.05,7.58,7,5.3,5.2,4.3,No,8.1,5.3,2.8,6.7,3.7,5.2,6.0,Same,No,Moderate
U0898,28,Male,Freelancer,Graduate,Low,In a Relationship,With Roommates,Asia,Other/Multiple,Productivity/Work,0.59,4.1,2.01,4.6,6,1.4,2.2,9.1,No,7.6,7.4,5.2,1.7,2.5,1.1,6.5,Improved,No,Low
U0899,29,Male,Student,Undergraduate,Lower-Middle,In a Relationship,Alone,Africa,ChatGPT,Productivity/Work,1.33,2.84,3.01,4.75,6,5.7,4.4,7.6,No,7.1,7.1,5.2,4.8,4.2,5.0,6.6,Same,No,Low
U0900,15,Male,Student,High School,Lower-Middle,Single,Alone,Asia,Character.AI,Entertainment,1.48,5.44,4.67,8.78,4,4.7,4.3,7.4,No,7.4,7.1,1.9,4.5,3.0,5.2,3.8,Same,No,Low
U0901,35,Female,Student,Undergraduate,Upper-Middle,Married,With Family,Asia,ChatGPT,Companionship,2.23,3.18,2.47,8.33,3,8.3,5.8,1.8,No,7.1,3.7,3.8,4.8,3.8,7.3,7.5,Same,No,High
U0902,36,Male,Employed Full-Time,Postgraduate,High,Single,With Family,Asia,Replika,Companionship,0.34,4.33,2.92,4.32,5,3.1,3.0,7.7,Yes,8.2,10.0,6.4,3.9,1.0,3.2,8.1,Improved,No,Low
U0903,36,Female,Student,Postgraduate,Low,Married,Alone,Asia,Character.AI,Entertainment,1.44,4.13,3.02,6.25,4,6.3,4.4,6.2,No,6.2,8.7,5.3,4.6,3.6,5.6,4.9,Same,No,Moderate
U0904,17,Non-binary,Employed Full-Time,Undergraduate,Upper-Middle,In a Relationship,With Family,Europe,ChatGPT,Companionship,0.0,4.26,1.84,3.32,6,1.0,3.6,9.2,Yes,7.9,7.3,5.8,1.1,1.0,1.5,9.7,Improved,No,Low
U0905,30,Male,Employed Full-Time,Undergraduate,Upper-Middle,Single,With Family,Asia,ChatGPT,Companionship,2.82,4.01,3.18,7.23,3,7.6,5.2,2.8,Yes,6.8,7.3,5.2,6.5,3.5,5.6,6.1,Declined,No,High
U0906,37,Female,Employed Part-Time,High School,Low,Single,With Roommates,Asia,Replika,Companionship,2.57,4.36,5.05,8.75,0,7.6,6.3,3.0,No,7.6,5.1,2.0,6.9,7.3,5.4,7.2,Declined,No,High
U0907,39,Male,Employed Part-Time,Postgraduate,Lower-Middle,Divorced/Separated,With Family,Europe,Character.AI,Productivity/Work,0.0,6.45,0.56,1.91,9,1.9,1.2,8.2,No,8.6,8.3,7.4,3.6,1.3,2.6,10.0,Improved,No,Low
U0908,25,Female,Employed Full-Time,Postgraduate,Lower-Middle,Single,Alone,Asia,ChatGPT,Productivity/Work,0.09,7.63,1.66,3.16,5,1.0,2.3,8.6,No,7.3,7.2,5.5,1.3,3.8,4.4,6.9,Improved,No,Low
U0909,26,Male,Student,Undergraduate,High,Single,Alone,Europe,Replika,Companionship,0.0,3.49,2.51,4.15,8,3.6,1.5,6.1,Yes,7.1,8.3,5.6,4.5,1.0,2.7,8.1,Improved,No,Low
U0910,24,Female,Student,Graduate,Low,Single,With Partner,North America,Character.AI,Learning,2.94,4.32,1.76,6.28,4,6.7,4.7,7.1,No,7.7,6.2,4.3,4.9,4.0,3.1,5.2,Same,No,Moderate
U0911,30,Female,Student,Graduate,Upper-Middle,In a Relationship,Alone,Asia,Claude,Entertainment,0.0,4.19,2.1,4.86,7,1.9,1.4,8.7,Yes,7.6,9.2,6.7,3.7,1.0,2.9,9.5,Improved,No,Low
U0912,22,Non-binary,Student,Undergraduate,Lower-Middle,In a Relationship,With Family,Europe,ChatGPT,Productivity/Work,1.72,2.31,3.86,8.25,2,8.1,6.9,1.9,Yes,6.7,6.6,0.7,8.4,6.9,8.2,5.1,Declined,No,High
U0913,20,Female,Student,High School,Upper-Middle,Single,Alone,Asia,Claude,Productivity/Work,3.02,3.52,1.7,5.19,4,5.3,4.3,5.4,No,6.6,5.1,4.8,4.6,7.1,4.6,3.6,Same,No,Moderate
U0914,26,Female,Student,Undergraduate,Lower-Middle,Single,With Partner,North America,Replika,Productivity/Work,1.68,5.62,1.65,4.73,2,4.4,6.8,2.9,Yes,7.9,3.7,4.6,4.7,3.2,7.5,4.8,Same,No,High
U0915,38,Female,Freelancer,Graduate,Lower-Middle,Single,With Partner,North America,ChatGPT,Therapy-Substitute,0.27,5.69,0.82,4.34,8,1.0,2.5,9.1,No,7.4,9.0,5.5,1.0,1.0,1.6,8.3,Improved,Yes,Low
U0916,42,Female,Employed Full-Time,Graduate,Upper-Middle,Single,Alone,Asia,Replika,Companionship,3.28,2.5,4.78,10.36,2,9.8,5.6,1.1,No,7.4,5.4,2.5,4.7,5.8,6.3,4.6,Same,Yes,High
U0917,35,Female,Student,Undergraduate,Upper-Middle,Single,With Family,Europe,Character.AI,Companionship,1.09,4.29,1.07,4.49,4,7.7,4.3,2.5,Yes,7.4,5.0,1.9,5.1,4.7,4.0,5.3,Improved,No,High
U0918,22,Male,Employed Full-Time,Postgraduate,Upper-Middle,In a Relationship,With Partner,South America,Other/Multiple,Entertainment,0.82,4.7,2.02,5.08,3,2.6,1.1,6.8,No,7.1,8.5,3.1,4.7,1.0,4.2,8.7,Same,No,Low
U0919,40,Non-binary,Student,High School,Low,Single,With Family,Oceania,ChatGPT,Companionship,0.0,7.53,1.85,3.59,5,1.0,1.7,8.2,No,7.3,9.5,6.1,1.0,2.3,4.6,8.4,Improved,No,Low
U0920,42,Female,Employed Full-Time,Undergraduate,Upper-Middle,Single,Alone,Europe,Replika,Productivity/Work,2.32,4.75,1.15,5.43,5,7.4,5.3,6.7,No,8.8,6.7,4.4,3.5,5.4,5.3,6.0,Declined,No,Moderate
U0921,18,Female,Employed Full-Time,Graduate,Low,Single,Alone,North America,Character.AI,Entertainment,1.31,5.34,1.4,4.31,4,2.7,2.2,6.9,No,6.5,9.2,4.1,4.4,3.7,3.3,7.4,Same,No,Low
U0922,40,Male,Employed Full-Time,Graduate,Lower-Middle,Divorced/Separated,With Family,Asia,Other/Multiple,Therapy-Substitute,0.0,2.6,2.65,5.5,5,3.2,6.1,9.6,No,7.6,6.1,2.6,2.6,1.5,4.9,6.5,Same,No,Low
U0923,22,Female,Student,Undergraduate,Lower-Middle,Divorced/Separated,With Family,Asia,ChatGPT,Productivity/Work,1.38,6.76,2.64,5.63,5,2.9,2.3,7.1,Yes,7.8,6.5,5.5,5.3,2.9,4.8,7.7,Same,No,Low
U0924,40,Male,Freelancer,Undergraduate,Lower-Middle,Married,With Family,North America,Other/Multiple,Therapy-Substitute,2.11,2.55,4.83,8.82,6,5.0,8.0,1.0,No,6.5,4.1,2.6,5.6,6.6,7.6,6.2,Same,No,Moderate
U0925,42,Female,Unemployed,High School,Lower-Middle,Single,With Roommates,North America,Other/Multiple,Companionship,0.0,6.85,0.0,2.74,9,1.0,1.0,8.6,Yes,9.5,10.0,6.0,1.0,1.0,1.0,10.0,Improved,No,Low
U0926,32,Male,Employed Full-Time,Undergraduate,High,Single,With Partner,Africa,ChatGPT,Entertainment,3.08,1.77,3.11,7.86,1,7.5,6.8,1.6,No,5.2,4.0,4.2,7.1,6.9,9.3,2.7,Declined,No,High
U0927,42,Female,Employed Full-Time,Undergraduate,Low,Single,With Family,North America,Claude,Productivity/Work,2.63,1.88,5.15,9.71,2,6.1,6.4,8.4,Yes,8.0,5.6,1.3,6.5,7.8,7.0,6.7,Declined,No,High
U0928,42,Prefer not to say,Employed Full-Time,High School,Upper-Middle,Single,With Roommates,North America,Other/Multiple,Entertainment,1.12,2.57,1.96,4.71,5,7.1,4.0,5.5,No,6.1,6.0,4.6,6.3,3.6,7.5,5.0,Declined,Yes,Moderate
U0929,19,Male,Student,Graduate,Lower-Middle,In a Relationship,With Family,North America,ChatGPT,Learning,0.91,4.26,2.86,5.69,2,3.3,2.5,7.7,No,7.0,6.5,1.9,4.5,3.5,4.9,7.3,Declined,No,Low
U0930,23,Prefer not to say,Student,Undergraduate,Low,Married,Alone,South America,Character.AI,Learning,2.3,0.84,5.77,9.74,3,7.2,6.8,5.1,No,4.9,4.9,0.5,8.5,7.0,7.5,3.3,Same,No,High
U0931,18,Male,Student,Graduate,Low,Married,With Family,Europe,Character.AI,Learning,2.39,3.8,3.21,7.06,2,3.9,3.0,4.4,No,8.0,8.6,4.8,3.5,4.3,3.8,4.8,Same,No,Moderate
U0932,41,Female,Employed Full-Time,Graduate,High,Married,With Partner,Europe,ChatGPT,Productivity/Work,0.07,5.36,3.0,4.37,6,4.1,3.6,4.2,No,8.9,5.6,3.8,2.4,4.1,5.7,8.0,Improved,No,Low
U0933,36,Female,Employed Full-Time,High School,Upper-Middle,Single,With Roommates,Asia,ChatGPT,Productivity/Work,3.62,3.38,4.92,10.37,2,6.4,9.6,4.6,Yes,8.0,3.3,0.9,4.7,7.0,5.6,3.8,Declined,No,High
U0934,31,Female,Student,High School,High,In a Relationship,With Roommates,South America,ChatGPT,Productivity/Work,4.88,2.13,5.12,13.02,2,9.7,10.0,1.0,Yes,6.6,2.8,2.9,10.0,9.0,8.9,3.6,Declined,No,High
U0935,23,Female,Freelancer,Graduate,High,Single,With Partner,Asia,ChatGPT,Therapy-Substitute,1.34,4.17,2.32,6.28,6,3.2,1.5,9.2,No,7.3,10.0,5.7,3.6,1.5,2.8,8.7,Improved,No,Low
U0936,15,Female,Unemployed,Undergraduate,Low,Single,With Roommates,South America,Character.AI,Learning,2.09,1.95,2.58,5.09,1,7.6,4.8,5.0,No,6.7,4.4,0.3,5.0,4.1,5.6,5.7,Same,No,High
U0937,35,Male,Employed Part-Time,Graduate,Lower-Middle,In a Relationship,With Partner,North America,ChatGPT,Companionship,0.0,6.24,2.57,4.14,7,1.9,1.4,9.0,No,7.5,8.4,6.7,2.7,1.9,4.5,8.7,Same,Yes,Low
U0938,34,Male,Employed Full-Time,Graduate,Upper-Middle,Single,With Roommates,North America,Claude,Learning,2.01,3.0,3.42,6.79,2,8.0,8.2,5.4,Yes,5.6,4.5,1.8,6.8,6.9,5.4,6.4,Declined,Yes,High
U0939,27,Female,Unemployed,Graduate,Lower-Middle,Single,With Partner,North America,Replika,Entertainment,0.96,4.77,0.24,1.65,6,2.3,1.3,8.0,No,7.3,8.4,2.4,2.7,2.3,5.0,8.6,Improved,Yes,Low
U0940,42,Female,Student,Postgraduate,Lower-Middle,Single,Alone,Europe,ChatGPT,Learning,3.14,2.47,3.95,9.37,1,7.4,7.4,3.7,Yes,7.0,1.8,1.3,4.8,7.3,6.6,3.2,Declined,Yes,High
U0941,30,Female,Employed Part-Time,Undergraduate,Lower-Middle,In a Relationship,With Family,Asia,Replika,Learning,1.66,4.78,0.23,3.8,5,6.9,4.8,6.6,No,6.3,5.4,4.1,2.2,3.9,5.0,6.7,Declined,No,Moderate
U0942,43,Female,Student,Undergraduate,Lower-Middle,Married,Alone,South America,Replika,Companionship,2.65,5.79,3.26,9.94,4,8.6,6.1,6.0,No,4.9,8.0,4.1,3.3,6.5,7.7,7.7,Same,Yes,High
U0943,27,Male,Employed Part-Time,Undergraduate,Lower-Middle,Single,With Family,North America,Other/Multiple,Companionship,4.09,3.67,3.9,9.65,1,10.0,8.0,1.0,Yes,4.7,3.6,0.0,7.9,7.3,7.9,3.0,Declined,No,High
U0944,28,Female,Student,High School,Low,Married,Alone,Asia,ChatGPT,Companionship,0.71,2.47,3.67,5.6,7,3.1,1.6,7.0,No,8.2,6.9,2.8,1.9,3.2,3.7,6.8,Improved,No,Low
U0945,17,Male,Unemployed,Undergraduate,Lower-Middle,Single,Alone,Asia,ChatGPT,Productivity/Work,0.91,2.94,3.67,5.72,3,7.1,6.5,7.5,No,5.0,5.2,2.0,7.1,4.6,6.3,4.0,Same,Yes,Moderate
U0946,43,Female,Freelancer,Undergraduate,Lower-Middle,Single,With Roommates,North America,Other/Multiple,Therapy-Substitute,0.05,3.35,2.79,4.39,4,4.4,4.6,7.7,No,7.0,7.6,3.7,1.7,1.3,3.5,8.2,Improved,Yes,Low
U0947,20,Male,Student,Postgraduate,Lower-Middle,In a Relationship,With Family,North America,Other/Multiple,Entertainment,2.73,3.62,2.65,7.97,3,8.0,7.0,5.1,Yes,5.8,5.0,3.7,6.1,6.5,5.8,3.4,Same,No,Moderate
U0948,32,Male,Employed Full-Time,Undergraduate,Low,In a Relationship,With Family,North America,Replika,Learning,2.24,2.04,4.97,9.92,0,7.7,7.8,1.1,No,6.0,1.0,1.2,5.9,9.2,10.0,3.0,Declined,No,High
U0949,33,Male,Freelancer,Undergraduate,Upper-Middle,Divorced/Separated,Alone,Europe,Replika,Therapy-Substitute,0.27,4.9,1.6,6.79,8,4.7,4.0,5.2,Yes,7.4,5.7,5.4,3.4,4.2,4.1,6.2,Same,No,Low
U0950,19,Male,Employed Full-Time,Undergraduate,Low,Single,With Partner,North America,ChatGPT,Companionship,0.0,6.02,1.4,2.19,6,1.0,1.0,8.8,No,8.9,9.3,8.3,1.0,1.0,1.0,10.0,Improved,No,Low
U0951,29,Female,Unemployed,High School,Lower-Middle,In a Relationship,With Family,Africa,Character.AI,Companionship,0.52,3.72,0.69,3.3,6,2.3,2.6,5.6,No,7.3,8.5,5.7,4.4,3.4,3.6,7.5,Improved,No,Low
U0952,39,Male,Employed Full-Time,High School,Upper-Middle,In a Relationship,Alone,Europe,ChatGPT,Companionship,5.07,0.46,5.04,11.43,0,10.0,10.0,1.0,Yes,4.4,2.1,0.0,9.5,7.3,9.6,3.1,Declined,Yes,High
U0953,16,Male,Student,Undergraduate,Lower-Middle,Married,With Roommates,South America,ChatGPT,Productivity/Work,0.57,3.12,0.75,3.67,7,4.1,4.1,7.5,No,8.2,9.3,4.3,4.2,3.8,3.7,8.8,Same,No,Low
U0954,24,Male,Student,High School,Lower-Middle,Single,Alone,Asia,Claude,Productivity/Work,4.0,0.79,4.4,11.78,2,10.0,8.6,2.0,No,4.2,4.3,1.6,9.2,8.4,8.0,2.5,Declined,Yes,High
U0955,38,Male,Student,Undergraduate,Upper-Middle,Married,With Family,North America,ChatGPT,Companionship,0.38,3.19,3.92,7.16,4,3.4,5.0,8.4,No,8.1,7.2,4.6,3.8,2.5,3.8,8.8,Same,No,Low
U0956,44,Male,Employed Part-Time,Graduate,Lower-Middle,In a Relationship,Alone,Asia,Character.AI,Productivity/Work,0.71,3.66,2.59,4.1,2,3.5,5.3,6.9,No,8.5,7.6,1.6,2.2,3.5,4.4,6.8,Same,No,Low
U0957,32,Male,Student,Graduate,Upper-Middle,Single,With Family,North America,Other/Multiple,Companionship,2.87,2.05,3.25,8.8,0,7.7,7.2,1.3,Yes,8.6,6.7,1.9,6.5,5.3,7.3,4.8,Declined,No,High
U0958,41,Female,Employed Full-Time,Graduate,Upper-Middle,In a Relationship,With Partner,South America,ChatGPT,Therapy-Substitute,3.54,3.67,0.7,4.12,3,6.5,4.3,5.3,No,5.9,7.0,1.2,7.6,5.6,5.9,3.8,Improved,No,High
U0959,27,Female,Employed Full-Time,High School,Upper-Middle,Single,With Family,Asia,Other/Multiple,Productivity/Work,2.2,3.42,2.82,4.63,5,7.3,4.3,1.7,Yes,5.9,4.9,1.6,5.8,4.1,9.6,5.1,Declined,No,High
U0960,19,Female,Employed Full-Time,Graduate,Lower-Middle,In a Relationship,With Family,Asia,Other/Multiple,Productivity/Work,1.62,4.39,2.98,6.35,1,5.1,6.2,6.3,No,7.0,5.3,3.6,5.2,3.7,6.3,6.4,Same,No,Low
U0961,37,Female,Unemployed,Graduate,Low,Married,With Family,South America,Character.AI,Productivity/Work,3.54,4.04,3.02,9.17,5,7.5,7.3,2.9,Yes,6.3,2.1,1.6,7.2,7.3,6.8,4.7,Declined,No,High
U0962,38,Male,Freelancer,High School,Lower-Middle,In a Relationship,With Family,Asia,ChatGPT,Learning,1.6,2.86,4.89,8.84,4,5.8,8.8,4.4,Yes,7.1,2.2,1.6,6.0,4.4,5.1,2.5,Same,No,High
U0963,15,Female,Student,Graduate,Lower-Middle,In a Relationship,With Roommates,Europe,ChatGPT,Companionship,4.59,1.96,3.72,12.22,0,7.7,5.7,1.8,No,6.7,5.0,2.3,7.9,7.4,7.1,1.4,Declined,Yes,High
U0964,36,Female,Employed Part-Time,Undergraduate,Lower-Middle,In a Relationship,With Family,North America,Character.AI,Productivity/Work,1.63,6.9,2.96,6.7,3,5.3,2.8,8.3,No,7.1,8.2,4.0,2.8,1.0,4.9,5.8,Improved,No,Low
U0965,15,Female,Employed Part-Time,Graduate,Lower-Middle,Single,With Family,South America,ChatGPT,Entertainment,1.47,3.77,3.74,7.11,1,7.5,8.2,4.0,Yes,6.2,3.8,3.1,7.1,4.7,7.7,4.6,Same,No,High
U0966,32,Male,Employed Full-Time,Postgraduate,Lower-Middle,Single,Alone,Asia,ChatGPT,Therapy-Substitute,1.12,4.73,1.7,5.98,5,2.9,2.4,6.6,No,8.2,9.0,4.0,3.2,2.5,1.9,7.8,Improved,No,Low
U0967,29,Male,Freelancer,High School,Low,In a Relationship,With Family,Asia,Other/Multiple,Learning,0.84,4.26,1.87,4.34,4,6.4,5.3,4.1,No,6.0,6.5,1.8,4.2,3.9,4.9,7.7,Same,No,Moderate
U0968,31,Male,Student,Graduate,Lower-Middle,Single,With Family,North America,ChatGPT,Productivity/Work,0.95,4.49,1.31,4.65,4,5.5,3.9,8.7,No,6.9,6.1,2.7,5.3,2.9,4.1,5.9,Same,No,Low
U0969,25,Male,Student,Undergraduate,Lower-Middle,Single,With Roommates,Africa,Replika,Productivity/Work,0.48,4.9,2.6,5.53,5,3.7,2.1,6.8,No,8.2,9.7,4.7,1.0,1.2,5.1,8.1,Improved,No,Low
U0970,35,Female,Unemployed,Postgraduate,Upper-Middle,In a Relationship,With Roommates,North America,ChatGPT,Companionship,0.08,6.04,0.34,1.45,7,2.1,1.0,9.8,No,7.3,10.0,5.4,1.8,1.7,2.2,8.5,Improved,No,Low
U0971,40,Female,Employed Full-Time,Undergraduate,Low,Single,With Partner,Asia,Character.AI,Therapy-Substitute,2.72,3.15,4.25,9.35,3,6.3,7.7,2.3,No,3.0,4.2,0.4,7.8,8.0,4.3,5.3,Declined,No,High
U0972,39,Female,Unemployed,Graduate,Lower-Middle,Single,With Partner,Europe,Other/Multiple,Productivity/Work,0.23,4.05,1.27,5.68,5,4.2,5.4,10.0,No,8.8,8.4,5.9,2.4,2.0,4.2,6.5,Improved,No,Low
U0973,36,Female,Unemployed,High School,High,In a Relationship,With Roommates,Africa,ChatGPT,Companionship,1.45,2.66,1.15,5.73,3,6.1,4.3,6.7,No,7.2,7.8,4.8,3.9,3.0,2.2,7.9,Same,No,Low
U0974,41,Female,Student,Undergraduate,Low,Single,With Family,South America,ChatGPT,Productivity/Work,1.01,2.73,2.32,4.49,7,2.8,1.8,6.7,No,6.4,10.0,4.0,1.9,2.1,4.3,7.1,Same,No,Low
U0975,41,Female,Unemployed,High School,Lower-Middle,Married,With Roommates,Oceania,Replika,Productivity/Work,0.36,5.17,1.5,6.2,4,2.1,5.6,7.3,Yes,8.0,6.8,4.1,3.0,6.1,7.7,8.4,Same,Yes,Low
U0976,31,Non-binary,Employed Full-Time,Postgraduate,Low,Married,With Partner,Asia,Replika,Companionship,2.22,2.97,1.59,6.5,6,4.3,2.4,8.0,No,7.2,6.0,3.0,3.8,3.0,5.8,7.2,Same,No,Low
U0977,27,Male,Employed Full-Time,Graduate,Upper-Middle,In a Relationship,With Roommates,Asia,Replika,Therapy-Substitute,2.65,3.06,2.53,7.6,2,7.9,9.6,4.0,No,5.2,4.9,3.7,10.0,8.6,7.5,3.8,Same,No,High
U0978,15,Male,Employed Full-Time,Graduate,Lower-Middle,Single,Alone,Europe,ChatGPT,Therapy-Substitute,1.5,3.5,1.42,4.82,7,1.8,1.6,6.8,No,7.7,7.6,7.8,4.1,3.6,3.2,6.2,Same,Yes,Low
U0979,16,Male,Unemployed,Postgraduate,Lower-Middle,Married,With Family,South America,ChatGPT,Companionship,4.09,0.98,4.24,11.01,3,9.5,8.9,3.1,Yes,5.8,3.5,1.0,6.9,7.5,9.4,5.3,Declined,Yes,High
U0980,23,Female,Student,High School,Lower-Middle,Married,With Partner,Asia,Other/Multiple,Productivity/Work,3.47,2.03,3.35,8.93,4,8.1,9.1,3.5,Yes,5.7,4.4,4.5,7.7,5.6,7.7,5.0,Same,Yes,High
